账套,订单号,订单子项号,客户代码（需方）,客户名称,最终用户,最终用户名称,部门代码,最早交货月,订单交货月,保产合同/非保产合同,渠道委托控货标记,制造单元,股份合同性质,品种代码,订单是否变更过(价格变更),订单是否变更过(重量变更),订单是否变更过 (交货信息变更(订单是否变更物流模板)),发布的期货价格政策,营销员代码,营销员姓名,协议价格类型,渠道强制生效&延付罚息白名单维护（Q01-延付罚息白名单，Q03-强制生效管控名单）,合同是否厂商银（F-融资）,交货方式,运输方式代码,运输方式名称,备货转销售,客商信息中的经销商（客户分级）,是否为协议用户（需方）需找客商,订单是否免息,收条是否有免息政策,收条上做买方付息，做报批件，做过折现的,订货量,订单价格(不含税）,订单价格(含税）,订单价格(结算）,总重量,总金额(含税),本客户的平均回款天数:本客户的所有订单sum（订单首次配足款时间-合同强制生效时间）/订单数,强制生效时间,本单该客户的平均晚回款比例：(本单客户的本次配足款时间-合同强制生效时间)/本客户的平均回款天数,本品种的平均回款天数:本品种的所有订单sum（订单首次配足款时间-合同强制生效时间）/订单数,本单该品种的平均晚回款比例：(本单品种的本次配足款时间-合同强制生效时间)/本品种的平均回款天数,总件数（按件计）,本客户历史订货总量,本客户历史订单总数（合约数）,订单首次配足款时间,本品种历史订单总数（合约数）,强制生效-首付款差值综合（客户）,强制生效-首付款差值综合（品种）
QB000000,QB24A01411,QB24A014110001,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240925163652805,N,,Z,QZA,X0,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,100,3437,3883.81,3437,200,687400,28.25,,0,14.68181818,0,0,1426,4,20241014174104800,22,113,323
QB000000,QB24A01411,QB24A014110002,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240925163654064,N,,Z,QZA,X0,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,100,3437,3883.81,3437,200,687400,28.25,,0,14.68181818,0,0,1426,4,20241014174104800,22,113,323
QB000000,QB24A01415,QB24A014150001,042690,广东泗海印铁制罐有限公司,042690,广东泗海印铁制罐有限公司,QB202300,202410,20240924165302117,N,A,K,QZA,T0,Y,N,N,,784920,黄楚沛,,,,20,21,,,0,,,,,48,5470,6181.1,5470,66,354000,17,20240924225121,1,22.4,0.758928571,0,66,1,20241011151245900,10,17,224
QB000000,QB24A01415,QB24A014150002,042690,广东泗海印铁制罐有限公司,042690,广东泗海印铁制罐有限公司,QB202300,202410,20240924165303443,N,A,K,QZA,T0,Y,N,N,,784920,黄楚沛,,,,20,21,,,0,,,,,18,5080,5740.4,5080,66,354000,17,20240924225121,1,22.4,0.758928571,0,66,1,20241011151245900,10,17,224
QB000000,QB24A01422,QB24A014220001,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924100531299,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,130,3792,4284.96,3792,130,492960,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014091416800,51,113,1076
QB000000,QB24A01430,QB24A014300001,003140,昇兴集团股份有限公司,003140,昇兴集团股份有限公司,QB202300,202410,20240924102404656,N,,B,QZA,TG,Y,N,N,,784920,黄楚沛,,Q01,,10,11,,,A,,,,,90,5771,6521.23,5771,90,519390,23.16666667,20240924225122,0.690647482,15.5,1.032258065,0,1366,6,20241010162522900,2,139,31
QB000000,QB24A01432,QB24A014320001,003140,昇兴集团股份有限公司,003140,昇兴集团股份有限公司,QB202300,202410,20240924103021803,N,A,B,QZA,TG,Y,N,N,,784920,黄楚沛,,Q01,,20,21,,,A,,,,,30,5740,6486.2,5740,30,172200,23.16666667,20240924225122,0.647482014,15.5,0.967741935,0,1366,6,20241009163812900,2,139,31
QB000000,QB24A01436,QB24A014360001,003140,昇兴集团股份有限公司,003140,昇兴集团股份有限公司,QB202300,202410,20240924104026808,N,A,K,QZA,T0,Y,N,N,,784920,黄楚沛,,Q01,,20,21,,,A,,,,,125,5177,5850.01,5177,125,647125,23.16666667,20240924225121,1.035971223,22.4,1.071428571,0,1366,6,20241018093738200,10,139,224
QB000000,QB24A01440,QB24A014400001,092130,华生电机(广东)有限公司,092130,华生电机(广东)有限公司,QB202100,202410,20240924104847741,Y,,M,QZA,X0,Y,N,N,,784589,周灿钦,,Q01,,20,23,,,A,,,,,80,3647,4121.11,3647,80,291760,21,20240924163357,0.952380952,14.68181818,1.362229102,0,460,3,20241014083649900,22,63,323
QB000000,QB24A01462,QB24A014620001,040958,厦门馨天达企业发展有限公司,040958,厦门馨天达企业发展有限公司,QB202300,202410,20240924114537211,Y,A,B,QZA,T0,Y,N,N,,784920,黄楚沛,,,,20,23,,,0,,,,,220,6327,7149.51,6327,220,1391940,16,20240924225122,1,22.4,0.714285714,0,220,1,20241010154756700,10,16,224
QB000000,QB24A01505,QB24A015050001,008906,广汽丰通钢业有限公司,008906,广汽丰通钢业有限公司,QB202000,202410,20240924135038836,N,,Z,QZA,MC,N,N,N,,784334,王超,K,Q01,,20,23,,,A,,,,Y,9,7897,8923.61,7897,9,71073,18,20240924163213,1,24.46268657,0.735814521,0,2297,15,20241012104105100,67,270,1639
QB000000,QB24A01524,QB24A015240001,476643,广东省桓力机电有限公司,476643,广东省桓力机电有限公司,QB202300,202410,20240924142514771,Y,,B,QZA,S0,Y,N,N,,784665,吴斯伟,,,,20,23,,,A,,,,,200,4485,5068.05,4485,200,897000,16.94444444,20240925170104,0.767213115,16.89473684,0.769470405,0,3506,18,20241008132524400,19,305,321
QB000000,QB24A01529,QB24A015290001,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144141308,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,25,3453,3901.89,3453,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01529,QB24A015290002,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144142506,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,25,3443,3890.59,3443,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01529,QB24A015290003,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144143789,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,80,3643,4116.59,3643,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01529,QB24A015290004,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144145102,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,50,3583,4048.79,3583,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01529,QB24A015290005,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144146274,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,50,3453,3901.89,3453,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01529,QB24A015290006,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144147476,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,50,3443,3890.59,3443,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01529,QB24A015290007,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144148716,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,25,3643,4116.59,3643,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01529,QB24A015290008,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144150014,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,50,3583,4048.79,3583,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01529,QB24A015290009,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144151464,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,40,3443,3890.59,3443,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01529,QB24A015290010,066220,广东志达精密管业制造股份有限公司,066220,广东志达精密管业制造股份有限公司,QB202000,202410,20240924144152789,N,,Z,QZD,LC,Y,N,N,,784184,申俊,,,,20,23,,,0,,,,,25,3453,3901.89,3453,420,1482060,28.25,20240925151645,0.672566372,21.09803922,0.900557621,0,1426,4,20241014174105500,51,113,1076
QB000000,QB24A01543,QB24A015430001,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150417514,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,100,3388.85,3829.4005,3388.85,394,1352706.9,14.7,20240924163358,0.952380952,14.68181818,0.953560372,0,2257,10,20241008133448900,22,147,323
QB000000,QB24A01543,QB24A015430002,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150418809,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,60,3638.85,4111.9005,3638.85,394,1352706.9,14.7,20240924163358,0.952380952,14.68181818,0.953560372,0,2257,10,20241008133448900,22,147,323
QB000000,QB24A01543,QB24A015430003,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150420195,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,42,3438.85,3885.9005,3438.85,394,1352706.9,14.7,20240924163358,0.952380952,14.68181818,0.953560372,0,2257,10,20241008133448900,22,147,323
QB000000,QB24A01543,QB24A015430004,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150421541,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,50,3388.85,3829.4005,3388.85,394,1352706.9,14.7,20240924163358,0.952380952,14.68181818,0.953560372,0,2257,10,20241008133448900,22,147,323
QB000000,QB24A01543,QB24A015430005,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150422863,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,50,3388.85,3829.4005,3388.85,394,1352706.9,14.7,20240924163358,0.952380952,14.68181818,0.953560372,0,2257,10,20241008133448900,22,147,323
QB000000,QB24A01543,QB24A015430006,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150424091,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,50,3438.85,3885.9005,3438.85,394,1352706.9,14.7,20240924163358,0.952380952,14.68181818,0.953560372,0,2257,10,20241008133448900,22,147,323
QB000000,QB24A01543,QB24A015430007,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150425310,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,42,3338.85,3772.9005,3338.85,394,1352706.9,14.7,20240924163358,0.952380952,14.68181818,0.953560372,0,2257,10,20241008133448900,22,147,323
QB000000,QB24A01544,QB24A015440001,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150832660,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,26,3338.85,3772.9005,3338.85,876,2849832.6,14.7,20240924163358,0.74829932,14.68181818,0.749226006,0,2257,10,20241005210535800,22,147,323
QB000000,QB24A01544,QB24A015440002,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150833878,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,500,3238.85,3659.9005,3238.85,876,2849832.6,14.7,20240924163358,0.74829932,14.68181818,0.749226006,0,2257,10,20241005210535800,22,147,323
QB000000,QB24A01544,QB24A015440003,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150835131,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,250,3238.85,3659.9005,3238.85,876,2849832.6,14.7,20240924163358,0.74829932,14.68181818,0.749226006,0,2257,10,20241005210535800,22,147,323
QB000000,QB24A01544,QB24A015440004,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150836388,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,50,3388.85,3829.4005,3388.85,876,2849832.6,14.7,20240924163358,0.74829932,14.68181818,0.749226006,0,2257,10,20241005210535800,22,147,323
QB000000,QB24A01544,QB24A015440005,119650,佛山市粤星金属科技有限公司,008408,佛山市顺德区乐从粤星钢材有限公司,QB202100,202410,20240924150837568,Y,,Z,QZA,X0,Y,N,N,,784589,周灿钦,,,,20,23,,,0,,,,,50,3288.85,3716.4005,3288.85,876,2849832.6,14.7,20240924163358,0.74829932,14.68181818,0.749226006,0,2257,10,20241005210535800,22,147,323
QB000000,QB24A01614,QB24A016140001,210550,天津市中闽印铁制罐有限公司,007464,晋江市华联印铁制罐有限公司,QB202300,202410,20240924172242480,N,,M,QZA,T0,Y,N,N,,784920,黄楚沛,,,,20,21,,,0,,,,,100,5146,5814.98,5146,400,2031400,20,20240924225122,1,22.4,0.892857143,0,400,1,20241014093703700,10,20,224
QB000000,QB24A01614,QB24A016140002,210550,天津市中闽印铁制罐有限公司,007464,晋江市华联印铁制罐有限公司,QB202300,202410,20240924172243754,N,,M,QZA,T0,Y,N,N,,784920,黄楚沛,,,,20,21,,,0,,,,,200,4996,5645.48,4996,400,2031400,20,20240924225122,1,22.4,0.892857143,0,400,1,20241014093703700,10,20,224
QB000000,QB24A01614,QB24A016140003,210550,天津市中闽印铁制罐有限公司,007464,晋江市华联印铁制罐有限公司,QB202300,202410,20240924172245039,N,,M,QZA,T0,Y,N,N,,784920,黄楚沛,,,,20,21,,,0,,,,,100,5176,5848.88,5176,400,2031400,20,20240924225122,1,22.4,0.892857143,0,400,1,20241014093703700,10,20,224
QB000000,QB24A01701,QB24A017010001,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092850931,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,40,3319,3750.47,3319,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01701,QB24A017010002,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092852105,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,80,3299,3727.87,3299,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01701,QB24A017010003,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092853371,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,60,3349,3784.37,3349,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01701,QB24A017010004,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092854586,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,20,3419,3863.47,3419,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01701,QB24A017010005,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092855777,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,24,3319,3750.47,3319,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01701,QB24A017010006,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092856996,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,135,3319,3750.47,3319,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01701,QB24A017010007,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092858222,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,415,3289,3716.57,3289,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01701,QB24A017010008,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092859482,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,0,3341,3775.33,3341,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01701,QB24A017010009,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092900681,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,0,3341,3775.33,3341,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01701,QB24A017010010,620235,广东顺博丰贸易有限公司,483233,广东华海智联科技有限公司,QB202000,202410,20240925092901922,N,,Z,QZD,LC,Y,Y,N,,784573,戴剑飞,,,,20,23,,,0,,,,,0,3341,3775.33,3341,774,2558656,21.5,20240925193611,1.023255814,21.09803922,1.042750929,0,1228,2,20241017084133000,51,43,1076
QB000000,QB24A01704,QB24A017040001,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153626199,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,22,3456.64,3906.0032,3456.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040002,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153627582,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,150,3456.64,3906.0032,3456.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040003,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153628773,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,44,3456.64,3906.0032,3456.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040004,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153630017,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,50,3456.64,3906.0032,3456.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040005,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153631228,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,200,3456.64,3906.0032,3456.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040006,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153632438,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,22,3456.64,3906.0032,3456.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040007,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153633628,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,300,3356.64,3793.0032,3356.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040008,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153634837,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,300,3356.64,3793.0032,3356.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040009,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153636163,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,150,3256.64,3680.0032,3256.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040010,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153637378,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,300,3256.64,3680.0032,3256.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040011,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153638594,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,200,3226.64,3646.1032,3226.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040012,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153639833,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,150,3226.64,3646.1032,3226.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040013,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153641089,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,250,3236.64,3657.4032,3236.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040014,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153642276,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,200,3236.64,3657.4032,3236.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040015,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153643497,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,150,3236.64,3657.4032,3236.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040016,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153644742,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,200,3236.64,3657.4032,3236.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040017,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153645949,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,300,3236.64,3657.4032,3236.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01704,QB24A017040018,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925153647170,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,250,3236.64,3657.4032,3236.64,3238,10665100.32,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125144400,10,75,166
QB000000,QB24A01705,QB24A017050001,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925094630436,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,38,3476.64,3928.6032,3476.64,3762,12734319.68,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125204500,10,75,166
QB000000,QB24A01705,QB24A017050002,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925094631595,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,100,3476.64,3928.6032,3476.64,3762,12734319.68,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125204500,10,75,166
QB000000,QB24A01705,QB24A017050003,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925094632824,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,180,3476.64,3928.6032,3476.64,3762,12734319.68,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125204500,10,75,166
QB000000,QB24A01705,QB24A017050004,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925094634077,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,100,3476.64,3928.6032,3476.64,3762,12734319.68,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125204500,10,75,166
QB000000,QB24A01705,QB24A017050005,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925094635231,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,50,3476.64,3928.6032,3476.64,3762,12734319.68,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125204500,10,75,166
QB000000,QB24A01705,QB24A017050006,008049,广东斗原精密技术有限公司,008049,广东斗原精密技术有限公司,QB202100,202410,20240925094636393,N,,Z,QZA,L0,Y,N,N,,784580,吴锦泰,,,,20,23,,,A,,,,Y,150,3476.64,3928.6032,3476.64,3762,12734319.68,15,20240925175818,0.933333333,16.6,0.843373494,0,18000,5,20241009125204500,10,75,166
